Bin No,Bin Type,Street,Ward-DED,LEA,DCC Area,NG Eastings,NG Northings,ITM Eastings,ITM Northings,Date surveyed,Advert Space,Used Advert space,Cig Butt container,Location: Footpath,Location: Residential,Location: Retail/Shop,Location:School,Location: Public Building,Location: Park,Location: Other,Damaged,Accessible,Depot,BIDS area,Fingal Co Co,South Dublin Co Co,DLR Co Co,Other,CBD Area
2089011,E,BOLTON STREET,ROTUNDA B,NORTH INNER CITY,CENTRAL,315288,234853,715214,734879,26/03/2008,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,COLLEGE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2089012,B,BOLTON STREET,ROTUNDA B,NORTH INNER CITY,CENTRAL,315334,234982,715260,735008,26/03/2008,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,COLLEGE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2089013,E,PARNELL STREET,ROTUNDA B,NORTH INNER CITY,CENTRAL,315708,234791,715634,734817,07/03/2008,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,BICYCLE RACK,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2089014,E,PARNELL STREET,ROTUNDA B,NORTH INNER CITY,CENTRAL,315608,234811,715534,734837,07/03/2008,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2089015,A,PARNELL STREET,ROTUNDA B,NORTH INNER CITY,CENTRAL,315654,234846,715580,734872,07/03/2008,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2089016,E,PARNELL STREET,ROTUNDA B,NORTH INNER CITY,CENTRAL,315702,234890,715628,734916,07/03/2008,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,RESTAURANT,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2089017,A,PARNELL STREET,ROTUNDA B,NORTH INNER CITY,CENTRAL,315723,234911,715649,734937,07/03/2008,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2089018,A,PARNELL STREET,ROTUNDA B,NORTH INNER CITY,CENTRAL,315791,234971,715717,734997,07/03/2008,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,THEATRE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2089019,E,KINGS INN STREET,ROTUNDA B,NORTH INNER CITY,CENTRAL,315477,234765,715402,734791,07/03/2008,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Apartment Block/Cinema/DIT,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,FALSE
2089020,E,KINGS INN STREET,ROTUNDA B,NORTH INNER CITY,CENTRAL,315455,234798,715380,734824,07/03/2008,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Apartment Block/Cinema/DIT,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,FALSE
2089021,E,Kings Inn Street,ROTUNDA B,North inner city,Central,315375,234868,715301,734894,19/06/2008,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,Outside D.I.T,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2089022,E,Kings Inn Street,ROTUNDA B,North inner city,Central,315361,234875,715287,734902,19/06/2008,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,Outside D.I.T.,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2089023,E,Kings Inn Street,ROTUNDA B,North inner city,Central,315316,234897,715242,734924,19/06/2008,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2089024,E,Dominick Street,ROTUNDA B,North inner city,Central,315465,234922,715391,734948,19/06/2008,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2089025,E,Dominick Street,ROTUNDA B,North inner city,Central,315522,234871,715448,734897,19/06/2008,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2089026,E,Dominick Street,ROTUNDA B,North inner city,Central,315578,234801,715504,734827,19/06/2008,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,outside cycling shop,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2089027,E,Parnell Square West,ROTUNDA B,North inner city,Central,315554,235063,715479,735089,19/06/2008,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,beside bus stop,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2089028,E,Parnell Square West,ROTUNDA B,North inner city,Central,315591,235021,715516,735047,19/06/2008,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,beside bus stop,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2089029,A,Parnell Square West,ROTUNDA B,North inner city,Central,315617,234992,715542,735018,19/06/2008,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,besise bus stop,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2089030,A,Parnell Square West,ROTUNDA B,North inner city,Central,315633,234974,715559,735000,19/06/2008,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,beside bus stop,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2089031,A,Parnell Square West,ROTUNDA B,North inner city,Central,315642,234964,715568,734991,19/06/2008,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,beside bus stop,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2089032,A,Parnell Square West,ROTUNDA B,North inner city,Central,315657,234948,715583,734974,19/06/2008,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,beside bus stop,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2089033,A,Parnell Square West,ROTUNDA B,North inner city,Central,315677,234926,715603,734952,19/06/2008,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2089034,A,Parnell Square West,ROTUNDA B,North inner city,Central,315701,234900,715627,734952,19/06/2008,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2089035,E,Parnell Square North,ROTUNDA B,North inner city,Central,315574,235086,715500,735112,19/06/2008,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2089036,E,Parnell Square North,ROTUNDA B,North inner city,Central,315619,235146,715545,735172,19/06/2008,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,Museem of modern art,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2089037,E,Parnell Square North,ROTUNDA B,North inner city,Central,315594,235129,715519,735155,19/06/2008,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,Museum of modern art,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2089038,E,North Fredrick Street,ROTUNDA B,North inner city,Central,315565,235332,715491,735358,19/06/2008,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2089039,E,North Fredrick Street,ROTUNDA B,North inner city,Central,315607,235276,715533,735302,19/06/2008,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2089040,E,Parnell Square East,ROTUNDA B,North inner city,Central,315796,235008,735722,735034,19/06/2008,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2089042,E,GREEN STREET,ROTUNDA B,NORTH INNER CITY,CENTRAL,315224,234596,715150,734622,19/06/2008,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,PUB,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2089043,E,BRITAIN STREET,ROTUNDA B,NORTH INNER CITY,CENTRAL,315255,234604,715181,734630,19/06/2008,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2089044,E,CAPEL STREET,ROTUNDA B,NORTH INNER CITY,CENTRAL,315277,234722,715203,734748,19/06/2008,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE,,TRUE
2117001,A,COLLEGE GREEN,MANSION HOUSE A,SOUTH EAST INNER CITY,SOUTH EAST,315993,234115,715919,734141,13/11/2008,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE,,TRUE
2117002,A,WESTMORELAND STREET,MANSION HOUSE A,SOUTH EAST INNER CITY,SOUTH EAST,316004,234155,715930,734181,13/11/2008,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE,,TRUE
2117003,A,WESTMORELAND STREET,MANSION HOUSE A,SOUTH EAST INNER CITY,SOUTH EAST,316001,234227,715927,734253,13/11/2008,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE,,TRUE
2117004,A,WESTMORELAND STREET,MANSION HOUSE A,SOUTH EAST INNER CITY,SOUTH EAST,315999,234283,715925,734309,13/11/2008,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE,,TRUE
2117005,A,O'CONNELL BRIDGE,MANSION HOUSE A,SOUTH EAST INNER CITY,SOUTH EAST,316011,234382,715937,734408,13/11/2008,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE,,TRUE
2117006,A,BURGH QUAY,MANSION HOUSE A,SOUTH EAST INNER CITY,SOUTH EAST,316023,234376,715949,734402,13/11/2008,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2117007,A,BURGH QUAY,MANSION HOUSE A,SOUTH EAST INNER CITY,SOUTH EAST,316042,234383,715968,734410,13/11/2008,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2117008,A,BURGH QUAY,MANSION HOUSE A,SOUTH EAST INNER CITY,SOUTH EAST,316095,234387,716021,734414,13/11/2008,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2117009,A,BURGH QUAY,MANSION HOUSE A,SOUTH EAST INNER CITY,SOUTH EAST,316063,234375,715989,734401,13/11/2008,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2117010,A,HAWKINS STREET,MANSION HOUSE A,SOUTH EAST INNER CITY,SOUTH EAST,316103,234382,716029,734409,14/11/2008,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2117011,E,HAWKINS STREET,MANSION HOUSE A,SOUTH EAST INNER CITY,SOUTH EAST,316121,234363,716047,734389,14/11/2008,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,BUS STOP,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2117012,E,HAWKINS STREET,MANSION HOUSE A,SOUTH EAST INNER CITY,SOUTH EAST,316127,234315,716053,734342,14/11/2008,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,BUS STOP,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2117013,E,HAWKINS STREET,MANSION HOUSE A,SOUTH EAST INNER CITY,SOUTH EAST,316133,234277,716059,734303,14/11/2008,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,BUS STOP,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2117014,A,D'OLIER STREET,MANSION HOUSE A,SOUTH EAST INNER CITY,SOUTH EAST,316099,234265,716025,734291,14/11/2008,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE,,TRUE
2117015,A,D'OLIER STREET,MANSION HOUSE A,SOUTH EAST INNER CITY,SOUTH EAST,316077,234288,716003,734315,14/11/2008,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,BUS STOP,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE,,TRUE
2117016,A,D'OLIER STREET,MANSION HOUSE A,SOUTH EAST INNER CITY,SOUTH EAST,316064,234302,715990,734328,14/11/2008,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE,,TRUE
2117017,A,D'OLIER STREET,MANSION HOUSE A,SOUTH EAST INNER CITY,SOUTH EAST,316040,234328,715966,734354,14/11/2008,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,BUS STOP,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE,,TRUE
2117018,A,D'OLIER STREET,MANSION HOUSE A,SOUTH EAST INNER CITY,SOUTH EAST,316090,234251,716016,734277,14/11/2008,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,BUS STOP,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE,,TRUE
2117019,A,COLLEGE STREET,MANSION HOUSE A,SOUTH EAST INNER CITY,SOUTH EAST,316043,234189,715968,734215,14/11/2008,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE,,TRUE
2117020,A,COLLEGE STREET,MANSION HOUSE A,SOUTH EAST INNER CITY,SOUTH EAST,316081,234193,716007,734219,14/11/2008,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,BUS STOP,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE,,TRUE
2117021,A,COLLEGE STREET,MANSION HOUSE A,SOUTH EAST INNER CITY,SOUTH EAST,316061,234180,715986,734206,14/11/2008,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,BUS STOP,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE,,TRUE
2117022,A,COLLEGE STREET,MANSION HOUSE A,SOUTH EAST INNER CITY,SOUTH EAST,316034,234163,715960,734189,14/11/2008,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,BUS STOP,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE,,TRUE
2117023,A,PEARSE STREET,MANSION HOUSE A,SOUTH EAST INNER CITY,SOUTH EAST,316138,234204,716064,734230,14/11/2008,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,BUS STOP,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2117024,A,PEARSE STREET,MANSION HOUSE A,SOUTH EAST INNER CITY,SOUTH EAST,316158,234202,716083,734229,14/11/2008,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,BUS STOP,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2117025,A,PEARSE STREET,MANSION HOUSE A,SOUTH EAST INNER CITY,SOUTH EAST,316169,234200,716094,734226,14/11/2008,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2117026,A,PEARSE STREET,MANSION HOUSE A,SOUTH EAST INNER CITY,SOUTH EAST,316186,234195,716112,734222,14/11/2008,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,BUS STOP,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2117027,A,PEARSE STREET,MANSION HOUSE A,SOUTH EAST INNER CITY,SOUTH EAST,316383,234131,716309,734157,14/11/2008,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2117028,A,PEARSE STREET,MANSION HOUSE A,SOUTH EAST INNER CITY,SOUTH EAST,316481,234103,716406,734130,14/11/2008,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2117029,A,PEARSE STREET,MANSION HOUSE A,SOUTH EAST INNER CITY,SOUTH EAST,316373,234148,716299,734175,14/11/2008,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2117030,A,TARA STREET,MANSION HOUSE A,SOUTH EAST INNER CITY,SOUTH EAST,316263,234208,716188,734234,14/11/2008,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2117031,A,TARA STREET,MANSION HOUSE A,SOUTH EAST INNER CITY,SOUTH EAST,316262,234236,716188,734262,14/11/2008,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2117032,F,TARA STREET,MANSION HOUSE A,SOUTH EAST INNER CITY,SOUTH EAST,316261,234274,716186,734300,14/11/2008,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2117033,F,TARA STREET,MANSION HOUSE A,SOUTH EAST INNER CITY,SOUTH EAST,316260,234289,716186,734315,14/11/2008,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2117034,E,TARA STREET,MANSION HOUSE A,SOUTH EAST INNER CITY,SOUTH EAST,316265,234395,716191,734421,14/11/2008,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2117035,E,TARA STREET,MANSION HOUSE A,SOUTH EAST INNER CITY,SOUTH EAST,316251,234394,716177,734420,14/11/2008,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2117036,A,BURGH QUAY,MANSION HOUSE A,SOUTH EAST INNER CITY,SOUTH EAST,316221,234415,716146,734441,14/11/2008,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2117037,E,POOLBEG STREET,MANSION HOUSE A,SOUTH EAST INNER CITY,SOUTH EAST,316158,234353,716083,734379,14/11/2008,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2117038,A,BURGH QUAY,MANSION HOUSE A,SOUTH EAST INNER CITY,SOUTH EAST,316138,234400,716064,734426,14/11/2008,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,BUS STOP,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2117039,A,BURGH QUAY,MANSION HOUSE A,SOUTH EAST INNER CITY,SOUTH EAST,316164,234405,716089,734431,14/11/2008,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2117040,A,BURGH QUAY,MANSION HOUSE A,SOUTH EAST INNER CITY,SOUTH EAST,316179,234408,716105,734435,14/11/2008,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2117041,E,TOWNSEND STREET,MANSION HOUSE A,SOUTH EAST INNER CITY,SOUTH EAST,316144,234257,716070,734283,14/11/2008,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2117042,E,TOWNSEND STREET,MANSION HOUSE A,SOUTH EAST INNER CITY,SOUTH EAST,316156,234257,716082,734283,14/11/2008,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,BUS STOP,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2117043,E,TOWNSEND STREET,MANSION HOUSE A,SOUTH EAST INNER CITY,SOUTH EAST,316185,234256,716111,734282,14/11/2008,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,BUS STOP,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2117044,A,GEORGE'S QUAY,MANSION HOUSE A,SOUTH EAST INNER CITY,SOUTH EAST,316456,234411,716382,734438,14/11/2008,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2117045,A,GEORGE'S QUAY,MANSION HOUSE A,SOUTH EAST INNER CITY,SOUTH EAST,316436,234410,716361,734436,14/11/2008,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2117046,A,GEORGE'S QUAY,MANSION HOUSE A,SOUTH EAST INNER CITY,SOUTH EAST,316393,234411,716318,734437,14/11/2008,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,BUS STOP,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2117047,A,GEORGE'S QUAY,MANSION HOUSE A,SOUTH EAST INNER CITY,SOUTH EAST,316357,234413,716283,734439,14/11/2008,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,BUS STOP,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2117048,A,GEORGE'S QUAY,MANSION HOUSE A,SOUTH EAST INNER CITY,SOUTH EAST,316302,234414,716227,734440,14/11/2008,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2117049,A,GEORGE'S QUAY,MANSION HOUSE A,SOUTH EAST INNER CITY,SOUTH EAST,316282,234414,716207,734440,14/11/2008,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2117050,A,GEORGE'S QUAY,MANSION HOUSE A,SOUTH EAST INNER CITY,SOUTH EAST,316288,234399,716214,734425,14/11/2008,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,DART STATION,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2117051,A,GEORGE'S QUAY,MANSION HOUSE A,SOUTH EAST INNER CITY,SOUTH EAST,316292,234386,716217,734412,14/11/2008,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,DART STATION,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2117052,A,GEORGE'S QUAY,MANSION HOUSE A,SOUTH EAST INNER CITY,SOUTH EAST,316296,234387,716222,734413,14/11/2008,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,DART STATION,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2117053,A,GEORGE'S QUAY,MANSION HOUSE A,SOUTH EAST INNER CITY,SOUTH EAST,316299,234388,716224,734414,14/11/2008,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,DART STATION,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2117054,A,GEORGE'S QUAY,MANSION HOUSE A,SOUTH EAST INNER CITY,SOUTH EAST,316300,234395,716225,734421,14/11/2008,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,DART STATION,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2117055,A,GEORGE'S QUAY,MANSION HOUSE A,SOUTH EAST INNER CITY,SOUTH EAST,316296,234399,716221,734425,14/11/2008,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,DART STATION,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2117056,E,CITY QUAY,MANSION HOUSE A,SOUTH EAST INNER CITY,SOUTH EAST,316513,234406,716438,734433,14/11/2008,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2117057,E,CITY QUAY,MANSION HOUSE A,SOUTH EAST INNER CITY,SOUTH EAST,316571,234395,716496,734421,14/11/2008,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
2117058,E,CITY QUAY,MANSION HOUSE A,SOUTH EAST INNER CITY,SOUTH EAST,316560,234385,716486,734411,14/11/2008,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,TRUE
